gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,IsSenior
0,0,1,1,1.2879383306831464,1,2,1,0,2,2,0,0,2,1,1,2,0.9335413041743955,0.625417057071708,0,0
1,0,1,0,0.8400143297628127,1,2,1,0,2,0,2,0,2,1,0,0,1.0963974101906757,0.4305382700600723,0,0
1,1,0,0,-0.8295205827584317,1,0,1,0,2,2,2,0,0,0,1,3,0.6327560471443273,0.30077508708833156,1,1
1,1,0,0,0.8400143297628127,0,1,0,0,2,2,0,2,2,0,1,2,-0.3427187919531868,-0.5443613097274662,1,1
1,0,1,0,1.6137012404433893,1,2,1,2,2,2,0,2,0,2,1,1,1.1030445981913404,0.8027795840321241,0,0
1,0,0,0,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,0,2,-1.4893587220678117,0.9673570553680254,0,0
1,0,0,0,0.3106496014024181,1,2,2,1,1,1,1,1,1,2,1,3,-1.3348116010523623,0.9984655174965733,0,0
1,0,0,0,-0.8295205827584317,0,1,0,2,2,0,2,2,0,0,1,0,-0.4590445819648154,0.6389240632712149,0,0
1,0,0,0,-0.9516816739185228,1,0,1,2,0,0,0,0,0,0,0,2,0.36022133911708304,0.7263833550123787,0,0
0,0,1,1,0.758573602322752,1,2,1,0,0,0,2,0,0,0,1,2,0.531386430134194,0.12534905501085197,0,0
1,0,1,1,0.6771328748826912,1,0,1,0,2,2,0,2,0,0,1,1,0.8521132511662559,0.25567756050336843,0,0
1,1,1,0,0.35136996512244845,1,2,1,0,0,2,0,2,2,0,1,2,1.1645310871974868,0.17856119219814418,1,1
0,0,0,0,0.9621754209229036,1,0,0,2,0,2,2,0,0,1,1,1,-0.1499503399339166,-0.24055761710201096,0,0
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,1,2,-1.481049737066981,0.5263251299954657,0,0
1,0,1,0,-0.5037576729981889,1,0,0,2,0,0,2,0,2,1,1,3,-0.020330173920958795,0.30077508708833156,0,0
0,0,1,1,-0.2594354906780068,1,0,2,1,1,1,1,1,1,0,1,1,-1.479387940066815,0.398353766575716,0,0
0,0,1,1,-0.5037576729981889,1,2,1,0,2,2,0,2,2,0,1,0,1.3656085242175875,-1.3194760577582054,1,0
0,0,0,0,-1.0331224013585834,1,2,1,0,0,0,0,0,0,0,0,3,0.35523594811658493,0.3525236537131582,1,0
1,0,0,0,-1.0331224013585834,1,2,1,0,0,0,0,2,2,0,1,2,0.966777244177718,0.6877439704068591,1,0
1,0,0,0,0.758573602322752,1,0,1,0,2,2,0,2,2,0,1,2,1.1379423351948288,0.42847056245950177,0,0
0,0,0,0,-1.1552834925186746,1,2,1,0,2,0,0,0,0,0,1,3,0.5164302571326987,-0.2657931347715296,0,0
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,1,-1.502653098069141,-2.7920048515792057,0,0
1,0,1,1,-0.21871512695797646,1,2,1,2,2,0,2,2,0,0,0,2,1.1961052302006432,-0.585344342940044,0,0
1,0,0,0,-0.4223169455581282,1,2,1,2,0,0,0,2,2,0,1,2,1.1961052302006432,-1.666491495112591,1,0
1,0,0,0,-0.8295205827584317,1,0,0,0,2,0,2,0,0,0,1,3,-0.3659839499555126,0.7075112867357702,0,0
0,0,1,1,-1.1960038562387048,0,1,0,0,0,0,2,0,0,0,1,3,-1.1221015850310987,0.9878746191676306,1,0
0,0,1,1,0.06632741908223598,1,2,2,1,1,1,1,1,1,1,1,1,-1.3015756610490399,0.9717749414564859,0,0
1,0,1,0,-0.3408762181180675,1,2,0,2,0,0,2,0,0,1,1,2,-0.2130986259402292,0.30077508708833156,0,0
1,0,0,0,0.758573602322752,1,2,1,0,0,2,0,0,0,0,0,1,0.5064594751317021,0.17545596511282083,1,0
0,1,0,0,-0.748079855318371,0,1,0,0,0,0,0,2,2,0,1,2,-0.6119299059800988,0.7408753847729638,0,1
1,0,1,0,1.0843365120829946,1,2,1,2,2,2,2,2,2,2,0,2,1.6281724502438353,0.7178962288377548,0,0
1,0,0,0,-1.1960038562387048,1,0,1,0,2,2,0,0,2,0,0,2,0.8521132511662559,-0.6747991636944644,0,0
0,0,1,1,1.3286586944031769,1,2,1,2,0,2,2,2,2,2,0,2,1.48027251722905,0.8271552275135622,0,0
1,1,0,0,-1.1145631287986442,1,0,1,0,0,0,0,0,0,0,1,3,0.18240906009930805,-0.22518570871951346,1,1
0,0,1,1,1.0843365120829946,1,2,0,2,2,2,2,2,2,2,0,1,0.8487896571659234,0.456365754505283,0,0
1,0,1,1,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,1,1,0.016229360082695727,0.2515686950655374,0,0
0,0,1,1,1.2064976032430856,1,0,1,0,2,2,0,2,2,0,1,2,1.1761636661986499,0.6748846937688718,1,0
1,0,0,0,-0.1779947632379461,1,2,1,2,2,0,0,0,2,0,1,1,0.9883806051798778,-0.6968759210559651,1,0
1,0,0,0,-1.1960038562387048,1,0,0,0,0,0,2,0,2,0,0,3,-0.13665596393258767,-2.256488694360283,0,0
1,0,0,1,-0.5444780367182193,1,2,2,1,1,1,1,1,1,0,1,1,-1.3514295710540236,0.2214757169318127,0,0
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.504314895069307,-2.80068054487555,0,0
1,0,0,0,-0.3408762181180675,1,0,1,0,2,2,2,0,0,0,1,2,0.7042133181514708,-1.6361246736165442,0,0
1,1,0,0,1.002895784642934,1,0,0,0,0,2,2,0,0,1,1,2,-0.3742929349563432,-0.3977701084416693,0,1
0,0,0,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.3065610520495383,-3.3275195360857763,0,0
1,0,0,0,1.4100994218432374,1,0,2,1,1,1,1,1,1,2,0,0,-1.4710789550659844,0.30077508708833156,0,0
1,0,1,1,0.7992939660427822,1,0,2,1,1,1,1,1,1,1,1,1,-1.4594463760648215,0.30077508708833156,0,0
1,0,1,1,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,1,0.8354952811645946,0.7041128263575323,0,0
0,0,1,0,-0.2594354906780068,1,2,2,1,1,1,1,1,1,1,0,3,-1.288281285047711,0.7576456279114373,0,0
0,0,0,0,0.10704778280226633,1,2,1,2,2,2,2,2,2,2,1,3,1.609892683242008,0.048678159083921625,0,0
0,0,1,1,0.9214550572028734,1,0,1,0,0,0,0,0,0,2,1,1,0.142525932095321,0.015867578610839265,0,0
0,0,1,1,0.025607055362205634,1,0,2,1,1,1,1,1,1,2,0,3,-1.4843733310673135,0.7375886237691407,0,0
1,0,1,0,1.6137012404433893,1,2,1,2,2,2,0,2,2,2,1,2,1.4919050962302134,0.8864882696944926,0,0
1,0,0,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.5142856770703037,-2.8452252736859345,0,0
1,0,0,0,-0.9109613101984924,0,1,0,0,0,0,0,0,2,0,1,3,-1.0257173590214634,-0.4470425392758559,1,0
0,1,1,0,0.18848851024232702,1,0,1,0,0,2,2,2,0,0,0,2,0.8388188751649267,-0.1919202957709158,0,1
1,0,0,0,-0.8295205827584317,0,1,0,0,2,0,2,0,0,0,0,3,-1.0223937650211312,0.2345435813609154,0,0
1,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,1,0,3,-1.4744025490663168,-2.043269862977273,0,0
1,0,1,0,1.2064976032430856,0,1,0,2,2,0,2,0,0,2,1,1,-0.8695084410058479,-1.127220909579341,0,0
0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,0,-1.3132082400502028,-0.8807367104539991,0,0
0,0,0,0,-0.5851984004382496,1,2,0,2,0,2,0,0,0,0,1,3,-0.1383177609327537,0.30077508708833156,0,0
1,1,1,0,1.4915401492832983,1,2,1,0,2,0,0,2,0,0,1,2,0.8371570781647607,0.6572032457884671,1,1
1,0,0,0,-1.2367242199587352,1,0,1,0,2,0,0,0,0,0,1,2,0.3319707901142591,0.30077508708833156,0,0
1,0,1,1,-0.5444780367182193,1,0,2,1,1,1,1,1,1,0,0,3,-1.4677553610656522,0.13742108343495396,0,0
1,0,0,0,-0.8295205827584317,1,2,1,0,0,0,0,2,0,0,1,2,0.6543594081464871,0.30077508708833156,1,0
1,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025490663168,0.30077508708833156,0,0
1,0,0,0,-0.21871512695797646,1,0,0,2,0,2,2,2,2,1,0,2,0.5629605731373504,-1.3723591297846442,0,0
1,0,0,1,-0.21871512695797646,1,2,1,0,0,0,2,0,0,0,1,2,0.4898415051300408,-1.4896813760566125,1,0
1,0,1,1,-1.2774445836787656,1,0,1,0,0,0,0,2,2,0,0,3,0.8105683261621028,0.959071275969547,1,0
0,1,0,0,-0.3408762181180675,1,0,2,1,1,1,1,1,1,0,1,3,-1.477726143066649,0.2923122057009585,0,1
1,1,0,0,-0.748079855318371,1,2,1,0,0,0,0,0,0,0,1,2,0.3386179781149237,0.30077508708833156,1,1
0,1,0,0,-0.015113308357824713,1,0,1,0,2,0,0,0,0,0,1,2,0.32033821111309646,-1.2432145648368804,1,1
0,0,0,0,-0.8702409464784621,1,0,2,1,1,1,1,1,1,1,0,3,-1.4876969250676457,-1.6280003884164853,0,0
1,0,0,0,-1.2774445836787656,1,2,2,1,1,1,1,1,1,0,1,3,-1.3215172250510334,-0.8871448093367671,0,0
1,1,0,1,0.22920887396235737,1,2,1,2,0,0,0,0,0,0,1,3,0.5214156481331973,-0.31535149165842896,0,1
0,0,1,1,-0.9516816739185228,1,0,2,1,1,1,1,1,1,2,0,3,-1.4960059100684764,-1.6498135684108586,0,0
1,0,1,1,0.880734693482843,1,2,0,2,2,0,2,0,0,2,1,1,0.0295237360840249,-0.09362650044746972,0,0
0,0,0,0,-0.13727439951791576,1,2,0,0,0,0,0,2,2,1,1,1,0.2073360151017999,-1.712375668996678,0,0
1,1,1,0,0.47353105628253944,1,2,1,0,0,2,0,2,0,0,1,2,0.8122301231622688,0.09980083661699811,0,1
1,0,1,1,1.0843365120829946,1,0,0,2,2,2,2,2,2,2,1,2,0.7308020701541287,0.4550229160415178,0,0
0,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,2,0,1,2,-0.31446824295036285,-2.276922036997028,1,0
0,0,1,1,-0.5851984004382496,1,0,0,2,2,0,2,0,0,1,1,3,-0.10840541492976351,0.30077508708833156,0,0
1,1,0,0,1.4100994218432374,1,2,2,1,1,1,1,1,1,2,0,1,-1.3181936310507012,0.30077508708833156,0,1
0,0,1,1,-0.4223169455581282,1,0,0,0,2,0,2,0,0,0,0,2,-0.3194536339508612,0.30077508708833156,1,0
1,0,0,1,0.025607055362205634,0,1,0,2,0,0,2,0,0,1,0,1,-1.0207319680209652,0.30077508708833156,0,0
1,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,0.30077508708833156,0,0
0,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,-0.0014805945749902319,0,0
1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,1,0.82884809316393,0.686412151699959,0,0
1,0,0,1,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025490663168,-4.29454150296568,0,0
1,0,1,1,1.4100994218432374,1,2,2,1,1,1,1,1,1,2,0,3,-1.2783105030467143,0.30077508708833156,0,0
0,0,1,0,-0.6666391278783103,1,2,1,0,0,0,0,2,0,0,1,2,0.6709773781481484,0.30077508708833156,1,0
0,0,0,0,-0.9924020376385531,1,0,2,1,1,1,1,1,1,0,1,3,-1.46443176706532,0.30077508708833156,0,0
1,0,0,0,-1.1145631287986442,0,1,0,2,2,2,2,0,0,0,1,3,-0.7149613199903985,-1.4641736508470793,1,0
1,0,1,1,-0.38159658183809786,1,2,0,0,0,0,0,0,0,1,1,1,-0.5454580259734538,0.30077508708833156,1,0
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,1,2,0.4915033021302069,0.8901909569412514,1,0
0,1,1,0,0.7178532386027215,1,0,1,0,0,0,0,0,0,0,1,2,0.2089978121019659,-0.15662470795252773,1,1
1,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,2,0,1,-1.505976692069473,-0.042617159718057,0,0
0,0,1,0,1.4508197855632678,1,2,1,2,2,2,0,2,2,2,1,0,1.5301264272340338,0.8534348542793134,0,0
1,0,0,0,-1.2774445836787656,1,2,1,0,0,0,0,2,0,0,0,2,0.6560212051466532,0.9337938728895039,1,0
0,1,1,0,-0.30015585439803716,1,0,1,0,0,0,0,0,0,0,1,2,0.1508349170961516,0.30077508708833156,0,1
1,0,0,0,1.4100994218432374,0,1,0,2,0,2,2,2,0,1,1,0,-0.5122220859701314,-0.21923435438701586,0,0
1,0,0,0,-0.015113308357824713,1,0,2,1,1,1,1,1,1,1,0,1,-1.4760643460664828,0.7953973067354243,0,0
0,1,1,0,1.4100994218432374,1,2,1,2,2,0,0,2,2,1,1,2,1.3572995392167568,0.8023049491387156,0,1
1,1,1,0,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,1,1,-0.010359391919962149,0.3056626723417064,0,1
1,0,1,0,1.5729808767233588,1,2,1,0,2,2,2,2,2,2,1,1,1.4570073592267243,0.8670991294075583,1,0
1,0,0,1,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,1,2,-0.49394231896830415,0.3858324300658321,0,0
1,0,0,0,0.5549717837226001,0,1,0,0,2,0,0,0,0,0,0,0,-1.1453667430334245,0.30077508708833156,1,0
0,1,0,0,-1.2367242199587352,0,1,0,0,0,2,0,0,0,0,1,2,-1.1420431490330922,0.8775014455257267,1,1
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6435040489832552,0.259769612227741,1,0
0,0,1,0,0.6364125111626608,1,0,0,0,2,2,0,0,2,1,1,2,0.0295237360840249,-0.35608986130501863,0,0
0,0,1,0,1.1657772395230555,1,2,1,0,0,2,2,2,2,1,1,0,1.2808568772091153,0.7116782141278732,0,0
0,0,1,0,-0.015113308357824713,1,0,1,0,2,0,0,0,2,0,0,0,0.6443886261454905,-0.7788013786951048,1,0
0,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,2,-0.6750781919864114,0.9184840229772744,0,0
0,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,2,-1.4960059100684764,0.5920015511283349,1,0
0,0,0,0,-1.1145631287986442,1,0,1,0,0,0,2,0,2,0,1,1,0.6859335511496436,0.17678795760131705,1,0
0,0,1,1,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,0,0.8354952811645946,0.6872114557541149,0,0
1,0,1,0,0.18848851024232702,1,2,0,2,0,0,0,0,0,0,1,3,-0.3227772279511935,-1.857390199291955,0,0
1,0,1,1,1.3286586944031769,1,2,1,0,0,2,2,2,2,2,1,0,1.3074456292117733,0.7380949829823409,0,0
0,0,0,1,1.4100994218432374,1,2,1,0,2,0,2,2,2,1,1,0,1.3905354792200795,0.815978714606323,0,0
1,0,0,1,0.6771328748826912,1,2,1,0,0,0,0,0,0,0,0,1,0.3469269631157543,-0.047602586906396856,1,0
1,0,1,1,0.7178532386027215,1,2,0,2,0,0,2,2,0,2,1,1,0.19071804510013865,-0.13396973401207574,0,0
1,0,1,1,-0.30015585439803716,1,0,2,1,1,1,1,1,1,1,0,2,-1.5009913010689746,0.12019745890822793,0,0
0,0,0,1,-0.62591876415828,1,2,0,0,0,2,0,0,0,1,1,3,-0.29618847594853537,0.9821402790007199,1,0
0,0,1,1,1.2879383306831464,1,2,2,1,1,1,1,1,1,2,1,3,-1.3530913680541898,0.30077508708833156,0,0
1,0,1,0,-0.30015585439803716,0,1,0,0,0,2,0,2,0,1,1,1,-0.8861264110075091,0.9963171904831327,0,0
1,1,0,0,-0.38159658183809786,1,2,1,0,2,2,0,2,2,0,1,2,1.3838882912194153,-0.9079311144261967,1,1
1,1,1,0,-0.3408762181180675,0,1,0,0,0,2,2,0,0,0,0,3,-1.0140847800203006,0.9233330127928066,0,1
0,0,0,0,0.18848851024232702,1,2,1,0,0,2,0,2,2,0,1,2,1.1728400721983174,0.005389505101323609,0,0
0,0,0,0,-0.46303730927815856,1,0,1,0,0,0,0,0,0,0,1,2,0.12923155609399228,0.30077508708833156,0,0
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6302096729819263,0.2622168297602602,0,0
0,0,0,0,-0.9109613101984924,1,2,1,0,0,0,0,0,0,0,1,3,0.3652067301175816,0.8746350180776646,0,0
1,0,0,0,-1.0738427650786138,1,0,1,0,2,0,0,0,2,0,1,2,0.6526976111463211,0.5396865641523124,1,0
1,0,1,0,0.758573602322752,1,2,1,2,2,0,0,0,2,1,1,1,1.0515288911861906,0.3905015338616713,0,0
0,0,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,1,3,-1.4694171580658184,-3.2701687170753524,0,0
0,0,0,0,-1.0738427650786138,0,1,0,2,2,0,2,0,2,0,0,1,-0.4590445819648154,-0.37440028712201023,0,0
1,0,1,1,0.5956921474426305,1,2,0,2,2,2,2,2,2,2,1,3,0.8554368451665879,0.1991645226758027,0,0
0,0,1,1,1.1657772395230555,1,2,0,2,2,2,2,0,2,1,1,2,0.48651791112970877,0.35920081769613216,0,0
0,0,0,0,0.7992939660427822,0,1,0,2,2,2,0,2,2,2,1,0,-0.19980424993890028,-0.396195013867145,0,0
0,0,1,1,0.10704778280226633,1,2,0,2,2,0,0,0,0,0,1,1,-0.17653909193657447,-1.5857515856530684,0,0
1,0,1,0,1.5729808767233588,1,2,1,0,2,2,0,2,2,1,1,0,1.3606231332170895,0.8434614395886088,0,0
0,0,0,0,-1.0738427650786138,1,0,0,2,2,0,0,0,0,0,0,2,-0.28289409994720643,0.03701039367093416,1,0
1,0,1,0,0.5142514200025698,1,0,0,2,0,2,0,0,0,2,0,1,-0.3809401229570078,-1.2018614944286499,0,0
0,1,0,0,-1.2367242199587352,1,2,1,0,0,0,0,2,0,0,1,2,0.6909189421501416,-3.256330593573318,1,1
0,0,0,0,-1.1552834925186746,1,0,0,0,2,0,0,2,2,0,1,0,0.12923155609399228,-0.753736418704993,1,0
1,0,0,0,-1.2367242199587352,0,1,0,0,0,0,0,0,0,0,0,3,-1.3447823830533592,-0.00042057921339980106,0,0
1,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,2,0,0,0,2,0.4350022041245586,-0.4412634423588727,1,0
1,0,0,0,0.758573602322752,1,2,0,2,0,0,2,0,0,1,0,1,-0.1615829189350795,-0.39383701398915527,0,0
1,0,1,1,1.125056875803025,1,2,2,1,1,1,1,1,1,1,0,1,-1.3564149620545218,0.30077508708833156,0,0
1,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,1,1,3,-1.4827115340671475,0.30077508708833156,0,0
1,0,0,0,-1.1960038562387048,1,2,1,0,2,2,0,2,2,0,1,0,1.3489905542159264,-0.27202901479275676,1,0
1,0,0,0,-0.62591876415828,1,2,1,0,0,2,2,0,2,0,1,0,1.0266019361836989,0.30077508708833156,0,0
0,0,0,0,-0.9924020376385531,1,2,1,0,0,0,0,2,0,0,1,2,0.7407728521551253,0.8606262758153334,1,0
1,0,1,1,0.5549717837226001,1,0,0,2,0,2,2,2,2,2,0,3,0.5396954151350245,0.01690937272759123,0,0
0,0,0,0,1.4508197855632678,1,0,0,2,2,2,2,2,2,2,1,1,0.5878875281398422,0.5595511324925101,0,0
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,2,0,0,1,3,-0.3742929349563432,0.48350387569063447,1,0
0,0,1,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,1,0,0,-1.4710789550659844,0.8884502235657196,0,0
0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,3,-1.3181936310507012,-0.8845766400382087,1,0
1,0,0,1,-0.1779947632379461,1,0,0,0,2,0,2,0,0,1,1,1,-0.34438058895335305,0.30077508708833156,0,0
0,0,0,0,0.26992923768238775,1,0,0,0,2,0,0,2,0,1,1,1,-0.2047896409393986,-1.3516872122536645,0,0
1,0,0,0,-0.8702409464784621,1,0,1,0,0,2,0,0,2,0,0,2,0.6659919871476498,0.9580561021385576,0,0
0,0,1,0,1.5729808767233588,0,1,0,0,2,2,2,2,2,2,1,1,-0.11172900893009581,0.19786202380957416,0,0
1,0,0,1,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025490663168,0.16203753952188293,0,0
1,1,1,0,-0.0965540357978854,1,0,1,0,2,2,0,0,0,0,1,3,0.4948268961305394,-1.0950516566849755,1,1
0,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,3,-1.4827115340671475,-0.11122468506329317,0,0
0,0,1,0,0.9214550572028734,1,2,1,0,2,2,0,2,0,0,1,1,0.9867188081797118,0.4370579466970092,0,0
0,0,0,0,1.0436161483629645,1,2,1,2,0,0,0,0,0,0,1,0,0.4998122871310375,0.2739613488684779,0,0
0,0,0,0,-1.1145631287986442,1,0,0,2,0,0,2,0,0,0,0,2,-0.3510277769540174,-0.37055786835921267,1,0
0,1,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,2,-1.505976692069473,-2.809432165024553,1,1
1,1,0,0,-0.9516816739185228,1,2,1,0,0,0,0,0,0,0,1,2,0.3087056321119333,0.7486697245289817,0,1
1,0,0,0,-0.2594354906780068,1,0,0,0,0,0,2,0,0,0,0,0,-0.518869273970796,0.30077508708833156,0,0
0,0,0,0,0.7178532386027215,1,0,2,1,1,1,1,1,1,2,0,1,-1.5076384890696393,0.30077508708833156,0,0
0,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.624848856243503,0.9165801732516361,0,0
0,0,0,1,0.43281069256250915,1,0,1,2,2,0,2,2,2,1,1,1,1.3705939152180862,0.27597239801618345,0,0
1,0,0,0,0.9621754209229036,1,2,2,1,1,1,1,1,1,2,1,0,-1.289943082047877,0.30077508708833156,0,0
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.517609271070636,-2.8636140117104723,0,0
1,0,1,1,1.6137012404433893,1,2,1,0,2,2,0,2,2,2,1,2,1.284180471209448,0.8301608257660844,1,0
1,0,1,0,1.6137012404433893,1,2,1,2,2,0,2,0,2,2,1,0,1.1894580421999785,0.8257649755957056,0,0
1,0,1,0,0.14776814652229667,1,2,1,0,0,0,0,2,2,0,1,2,1.0182929511828682,-0.1412612070215532,0,0
1,0,0,0,-1.1145631287986442,1,0,0,0,0,2,2,2,2,0,0,0,0.34526516611558833,0.05069351141870026,0,0
0,0,0,0,-0.7888002190384014,1,2,1,0,2,2,0,0,0,0,1,2,0.6543594081464871,0.30077508708833156,1,0
0,1,0,0,0.47353105628253944,1,0,1,0,2,2,0,0,2,1,0,1,0.8105683261621028,0.07702042498702276,0,1
0,1,1,1,1.5322605130033284,1,2,1,0,2,2,2,2,2,1,1,2,1.433742201224399,0.843916941056835,0,1
1,0,0,0,0.47353105628253944,1,0,2,1,1,1,1,1,1,1,0,1,-1.504314895069307,0.9310845587569574,0,0
0,1,1,0,-0.015113308357824713,1,2,1,0,0,0,0,2,0,0,1,1,0.7042133181514708,-0.732583749529922,1,1
0,0,1,0,1.4915401492832983,1,2,2,1,1,1,1,1,1,2,1,1,-1.3231790220511994,0.30077508708833156,0,0
0,1,0,0,-0.6666391278783103,1,0,0,0,0,0,2,2,0,0,0,2,-0.17820088893674074,0.30077508708833156,1,1
1,1,1,1,1.4508197855632678,1,0,2,1,1,1,1,1,1,1,0,0,-1.504314895069307,0.30077508708833156,0,1
1,0,0,0,-0.6666391278783103,1,0,1,0,0,0,0,0,0,0,1,1,0.1724382780983114,0.30077508708833156,0,0
1,0,1,1,1.4508197855632678,1,0,0,2,2,0,2,2,2,2,0,0,0.6011819041411709,0.587009271855591,0,0
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.5209328650709681,0.8779417060072232,0,0
0,0,1,1,-0.2594354906780068,0,1,0,2,2,0,2,0,0,0,0,1,-0.8611994560050172,0.30077508708833156,0,0
0,0,0,0,-0.13727439951791576,0,1,0,0,2,0,0,0,0,0,1,2,-1.1353959610324276,0.9451758212106982,1,0
1,0,0,1,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,1,-1.4760643460664828,0.30077508708833156,0,0
1,0,1,0,1.5322605130033284,1,2,1,0,2,2,0,2,0,1,1,0,1.0049985751815391,0.7251020477928206,0,0
1,0,1,0,-0.3408762181180675,1,0,0,2,0,0,2,2,2,1,0,0,0.32033821111309646,0.30077508708833156,0,0
0,1,1,0,1.6137012404433893,1,2,0,2,2,2,2,0,2,2,0,0,0.45494376812655235,0.565584760501293,0,1
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,2,0,0,0,1,3,0.3170146171127639,0.8338476652764946,0,0
1,0,1,0,1.5322605130033284,0,1,0,0,2,2,2,0,2,1,1,0,-0.45572098796448335,-0.06383793404051137,0,0
0,0,1,1,0.14776814652229667,1,0,2,1,1,1,1,1,1,0,0,0,-1.5142856770703037,0.7901250113985256,0,0
0,1,0,0,0.22920887396235737,1,2,1,0,0,0,2,2,2,0,1,2,1.156222102196656,-0.023462267208274996,1,1
0,0,0,0,-0.62591876415828,1,0,1,0,0,0,0,0,0,0,1,2,0.17410007509847744,0.30077508708833156,1,0
0,0,1,1,0.35136996512244845,1,2,1,0,2,2,2,2,2,1,1,0,1.4736253292283856,0.24454464278904742,0,0
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6468276429835875,0.2589525403775922,1,0
1,0,0,0,-1.2367242199587352,0,1,0,0,0,0,2,0,0,0,0,0,-1.1603229160349193,0.8468726539613138,1,0
1,0,0,0,-0.748079855318371,1,0,1,0,0,2,0,0,0,0,0,2,0.3884718881199074,0.30077508708833156,0,0
1,1,0,0,-1.2367242199587352,1,0,1,0,2,2,2,0,2,0,1,1,1.0083221691818711,0.30077508708833156,1,1
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4943441130683104,-2.7497207197822022,1,0
1,0,1,1,-0.7888002190384014,1,2,0,0,2,2,2,2,0,0,1,2,0.2671607071077802,0.978962372473726,0,0
1,0,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,3,-1.5225946620711341,0.30077508708833156,0,0
0,0,0,0,-1.1552834925186746,1,0,1,0,2,0,0,0,0,0,1,0,0.395119076120572,-0.21660063451729883,1,0
0,0,1,1,-1.1145631287986442,1,0,1,0,2,0,2,2,2,0,1,3,1.1429277261953275,0.3060526475981618,1,0
0,0,1,0,-0.7073594915983407,1,0,1,2,0,2,0,2,2,0,0,2,1.2293411702039656,0.30077508708833156,0,0
0,0,0,0,0.5956921474426305,1,0,1,2,0,0,0,0,0,0,0,1,0.35523594811658493,-0.10414820450731126,0,0
0,0,0,0,-0.9924020376385531,1,0,0,0,0,2,2,0,2,0,0,3,-0.021991970921125294,0.42916027348152186,0,0
1,0,0,0,-0.62591876415828,0,1,0,0,0,0,0,0,0,0,1,3,-1.2999138640488739,0.2320276091604896,0,0
1,0,1,1,-0.7073594915983407,1,0,1,2,0,0,0,0,0,0,0,3,0.3436033691154218,0.30077508708833156,0,0
0,0,0,0,-0.2594354906780068,1,0,1,2,0,2,2,0,2,1,1,0,1.0332491241843629,-0.9158387393175587,0,0
